id,team_id,year,att,made,range
3431,11,1990,0,0,5
3432,26,1990,0,0,0
3433,26,1990,5,5,1
3434,26,1990,6,5,2
3435,26,1990,12,8,3
3436,26,1990,0,0,4
3437,26,1990,0,0,5
3438,27,1990,2,2,0
3439,27,1990,7,7,1
3440,27,1990,14,8,2
3441,27,1990,6,5,3
3442,27,1990,0,0,4
3443,27,1990,0,0,5
3444,28,1990,1,1,0
3445,28,1990,3,3,1
3446,28,1990,8,8,2
3447,28,1990,11,8,3
3448,28,1990,0,0,4
3449,28,1990,0,0,5
3450,31,1990,0,0,0
3451,31,1990,10,10,1
3452,31,1990,9,9,2
3453,31,1990,9,6,3
3454,31,1990,0,0,4
3455,31,1990,0,0,5
3456,0,1991,0,0,0
3457,0,1991,5,5,1
3458,0,1991,10,3,2
3459,0,1991,10,4,3
3460,0,1991,0,0,4
3461,0,1991,0,0,5
3462,1,1991,1,1,0
3463,1,1991,11,9,1
3464,1,1991,5,3,2
3465,1,1991,9,5,3
3466,1,1991,0,0,4
3467,1,1991,0,0,5
3468,2,1991,0,0,0
3469,2,1991,10,9,1
3470,2,1991,10,8,2
3471,2,1991,6,5,3
3472,2,1991,0,0,4
3473,2,1991,0,0,5
3474,3,1991,1,1,0
3475,3,1991,8,7,1
3476,3,1991,7,3,2
3477,3,1991,9,5,3
3478,3,1991,0,0,4
3479,3,1991,0,0,5
3480,4,1991,5,5,0
3481,4,1991,10,10,1
3482,4,1991,12,9,2
3483,4,1991,9,3,3
3484,4,1991,0,0,4
3485,4,1991,0,0,5
3486,5,1991,2,1,0
3487,5,1991,3,2,1
3488,5,1991,9,8,2
3489,5,1991,6,3,3
3490,5,1991,0,0,4
3491,5,1991,0,0,5
3492,6,1991,1,1,0
3493,6,1991,4,4,1
3494,6,1991,11,7,2
3495,6,1991,4,3,3
3496,6,1991,0,0,4
3497,6,1991,0,0,5
3498,7,1991,0,0,0
3499,7,1991,6,6,1
3500,7,1991,7,7,2
3501,7,1991,10,5,3
3502,7,1991,0,0,4
3503,7,1991,0,0,5
3504,8,1991,1,1,0
3505,8,1991,6,6,1
3506,8,1991,8,6,2
3507,8,1991,10,4,3
3508,8,1991,0,0,4
3509,8,1991,0,0,5
3510,9,1991,2,2,0
3511,9,1991,11,11,1
3512,9,1991,8,8,2
3513,9,1991,7,4,3
3514,9,1991,0,0,4
3515,9,1991,0,0,5
3516,10,1991,1,1,0
3517,10,1991,5,5,1
3518,10,1991,4,3,2
3519,10,1991,13,5,3
3520,10,1991,0,0,4
3521,10,1991,0,0,5
3522,12,1991,2,2,0
3523,12,1991,6,6,1
3524,12,1991,11,9,2
3525,12,1991,13,6,3
3526,12,1991,0,0,4
3527,12,1991,0,0,5
3528,13,1991,2,2,0
3529,13,1991,9,9,1
3530,13,1991,12,11,2
3531,13,1991,11,8,3
3532,13,1991,0,0,4
3533,13,1991,0,0,5
3534,14,1991,2,2,0
3535,14,1991,8,8,1
3536,14,1991,10,9,2
3537,14,1991,10,8,3
3538,14,1991,0,0,4
3539,14,1991,0,0,5
3540,15,1991,0,0,0
3541,15,1991,12,11,1
3542,15,1991,4,4,2
3543,15,1991,8,5,3
3544,15,1991,0,0,4
3545,15,1991,0,0,5
3546,16,1991,0,0,0
3547,16,1991,7,7,1
3548,16,1991,9,7,2
3549,16,1991,12,9,3
3550,16,1991,0,0,4
3551,16,1991,0,0,5
3552,18,1991,3,3,0
3553,18,1991,19,15,1
3554,18,1991,12,10,2
3555,18,1991,7,2,3
3556,18,1991,0,0,4
3557,18,1991,0,0,5
3558,19,1991,1,1,0
3559,19,1991,4,3,1
3560,19,1991,10,8,2
3561,19,1991,9,5,3
3562,19,1991,0,0,4
3563,19,1991,0,0,5
3564,30,1991,2,2,0
3565,30,1991,12,11,1
3566,30,1991,9,6,2
3567,30,1991,5,3,3
3568,30,1991,0,0,4
3569,30,1991,0,0,5
3570,20,1991,0,0,0
3571,20,1991,9,9,1
3572,20,1991,5,4,2
3573,20,1991,9,4,3
3574,20,1991,0,0,4
3575,20,1991,0,0,5
3576,22,1991,1,1,0
3577,22,1991,5,4,1
3578,22,1991,15,10,2
3579,22,1991,7,5,3
3580,22,1991,0,0,4
3581,22,1991,0,0,5
3582,23,1991,3,3,0
3583,23,1991,7,7,1
3584,23,1991,13,10,2
3585,23,1991,7,7,3
3586,23,1991,0,0,4
3587,23,1991,0,0,5
3588,24,1991,0,0,0
3589,24,1991,4,4,1
3590,24,1991,8,8,2
3591,24,1991,3,3,3
3592,24,1991,0,0,4
3593,24,1991,0,0,5
3594,11,1991,0,0,0
3595,11,1991,9,9,1
3596,11,1991,12,10,2
3597,11,1991,17,10,3
3598,11,1991,0,0,4
3599,11,1991,0,0,5
3600,26,1991,0,0,0
3601,26,1991,6,6,1
3602,26,1991,13,11,2
3603,26,1991,9,6,3
3604,26,1991,0,0,4
3605,26,1991,0,0,5
3606,27,1991,1,1,0
3607,27,1991,6,5,1
3608,27,1991,14,11,2
3609,27,1991,7,6,3
3610,27,1991,0,0,4
3611,27,1991,0,0,5
3612,28,1991,0,0,0
3613,28,1991,10,8,1
3614,28,1991,11,9,2
3615,28,1991,6,5,3
3616,28,1991,0,0,4
3617,28,1991,0,0,5
3618,31,1991,0,0,0
3619,31,1991,9,9,1
3620,31,1991,3,3,2
3621,31,1991,7,3,3
3622,31,1991,0,0,4
3623,31,1991,0,0,5
3624,0,1992,0,0,0
3625,0,1992,8,7,1
3626,0,1992,8,5,2
3627,0,1992,10,6,3
3628,0,1992,0,0,4
3629,0,1992,0,0,5
3630,1,1992,1,1,0
3631,1,1992,8,8,1
3632,1,1992,10,9,2
3633,1,1992,4,0,3
3634,1,1992,0,0,4
3635,1,1992,0,0,5
3636,2,1992,0,0,0
3637,2,1992,8,8,1
3638,2,1992,7,7,2
3639,2,1992,11,4,3
3640,2,1992,0,0,4
3641,2,1992,0,0,5
3642,3,1992,2,2,0
3643,3,1992,9,9,1
3644,3,1992,6,3,2
3645,3,1992,8,7,3
3646,3,1992,0,0,4
3647,3,1992,0,0,5
3648,4,1992,1,1,0
3649,4,1992,10,9,1
3650,4,1992,8,6,2
3651,4,1992,5,4,3
3652,4,1992,0,0,4
3653,4,1992,0,0,5
3654,5,1992,1,1,0
3655,5,1992,11,11,1
3656,5,1992,8,6,2
3657,5,1992,6,2,3
3658,5,1992,0,0,4
3659,5,1992,0,0,5
3660,6,1992,0,0,0
3661,6,1992,3,3,1
3662,6,1992,8,3,2
3663,6,1992,11,6,3
3664,6,1992,0,0,4
3665,6,1992,0,0,5
3666,7,1992,0,0,0
3667,7,1992,10,6,1
3668,7,1992,4,3,2
3669,7,1992,9,4,3
3670,7,1992,0,0,4
3671,7,1992,0,0,5
3672,8,1992,0,0,0
3673,8,1992,14,13,1
3674,8,1992,7,5,2
3675,8,1992,8,7,3
3676,8,1992,0,0,4
3677,8,1992,0,0,5
3678,9,1992,0,0,0
3679,9,1992,10,9,1
3680,9,1992,9,9,2
3681,9,1992,4,3,3
3682,9,1992,0,0,4
3683,9,1992,0,0,5
3684,10,1992,0,0,0
3685,10,1992,3,3,1
3686,10,1992,11,6,2
3687,10,1992,12,6,3
3688,10,1992,0,0,4
3689,10,1992,0,0,5
3690,12,1992,0,0,0
3691,12,1992,7,6,1
3692,12,1992,14,10,2
3693,12,1992,10,5,3
3694,12,1992,0,0,4
3695,12,1992,0,0,5
3696,13,1992,0,0,0
3697,13,1992,9,9,1
3698,13,1992,16,14,2
3699,13,1992,4,4,3
3700,13,1992,0,0,4
3701,13,1992,0,0,5
3702,14,1992,2,2,0
3703,14,1992,3,3,1
3704,14,1992,6,4,2
3705,14,1992,13,6,3
3706,14,1992,0,0,4
3707,14,1992,0,0,5
3708,15,1992,0,0,0
3709,15,1992,6,6,1
3710,15,1992,5,4,2
3711,15,1992,7,4,3
3712,15,1992,0,0,4
3713,15,1992,0,0,5
3714,16,1992,2,2,0
3715,16,1992,2,2,1
3716,16,1992,11,10,2
3717,16,1992,6,4,3
3718,16,1992,0,0,4
3719,16,1992,0,0,5
3720,18,1992,3,3,0
3721,18,1992,3,2,1
3722,18,1992,9,6,2
3723,18,1992,14,8,3
3724,18,1992,0,0,4
3725,18,1992,0,0,5
3726,19,1992,0,0,0
3727,19,1992,5,5,1
3728,19,1992,10,10,2
3729,19,1992,6,4,3
3730,19,1992,0,0,4
3731,19,1992,0,0,5
3732,30,1992,3,3,0
3733,30,1992,9,8,1
3734,30,1992,6,5,2
3735,30,1992,8,4,3
3736,30,1992,0,0,4
3737,30,1992,0,0,5
3738,20,1992,0,0,0
3739,20,1992,7,5,1
3740,20,1992,10,9,2
3741,20,1992,9,6,3
3742,20,1992,0,0,4
3743,20,1992,0,0,5
3744,22,1992,2,2,0
3745,22,1992,4,4,1
3746,22,1992,7,3,2
3747,22,1992,4,2,3
3748,22,1992,0,0,4
3749,22,1992,0,0,5
3750,23,1992,0,0,0
3751,23,1992,5,3,1
3752,23,1992,6,4,2
3753,23,1992,9,5,3
3754,23,1992,0,0,4
3755,23,1992,0,0,5
3756,24,1992,2,2,0
3757,24,1992,4,3,1
3758,24,1992,9,7,2
3759,24,1992,5,3,3
3760,24,1992,0,0,4
3761,24,1992,0,0,5
3762,11,1992,2,2,0
3763,11,1992,9,9,1
3764,11,1992,15,9,2
3765,11,1992,12,8,3
3766,11,1992,0,0,4
3767,11,1992,0,0,5
3768,26,1992,0,0,0
3769,26,1992,10,10,1
3770,26,1992,10,8,2
3771,26,1992,11,8,3
3772,26,1992,0,0,4
3773,26,1992,0,0,5
3774,27,1992,0,0,0
3775,27,1992,5,4,1
3776,27,1992,11,8,2
3777,27,1992,6,2,3
3778,27,1992,0,0,4
3779,27,1992,0,0,5
3780,28,1992,0,0,0
3781,28,1992,13,12,1
3782,28,1992,15,12,2
3783,28,1992,6,4,3
3784,28,1992,0,0,4
3785,28,1992,0,0,5
3786,31,1992,0,0,0
3787,31,1992,6,4,1
3788,31,1992,7,7,2
3789,31,1992,8,5,3
3790,31,1992,0,0,4
3791,31,1992,0,0,5
3792,0,1993,0,0,0
3793,0,1993,9,7,1
3794,0,1993,7,5,2
3795,0,1993,7,4,3
3796,0,1993,0,0,4
3797,0,1993,0,0,5
3798,1,1993,0,0,0
3799,1,1993,8,7,1
3800,1,1993,13,12,2
3801,1,1993,7,3,3
3802,1,1993,0,0,4
3803,1,1993,0,0,5
3804,2,1993,0,0,0
3805,2,1993,8,8,1
3806,2,1993,10,6,2
3807,2,1993,10,8,3
3808,2,1993,0,0,4
3809,2,1993,0,0,5
3810,3,1993,0,0,0
3811,3,1993,5,4,1
3812,3,1993,12,12,2
3813,3,1993,9,6,3
3814,3,1993,0,0,4
3815,3,1993,0,0,5
3816,4,1993,0,0,0
3817,4,1993,12,11,1
3818,4,1993,7,7,2
3819,4,1993,10,4,3
3820,4,1993,0,0,4
3821,4,1993,0,0,5
3822,5,1993,0,0,0
3823,5,1993,4,4,1
3824,5,1993,6,5,2
3825,5,1993,8,6,3
3826,5,1993,0,0,4
3827,5,1993,0,0,5
3828,6,1993,0,0,0
3829,6,1993,5,5,1
3830,6,1993,6,5,2
3831,6,1993,6,3,3
3832,6,1993,0,0,4
3833,6,1993,0,0,5
3834,7,1993,1,1,0
3835,7,1993,11,11,1
3836,7,1993,1,1,2
3837,7,1993,10,4,3
3838,7,1993,0,0,4
3839,7,1993,0,0,5
3840,8,1993,1,1,0
3841,8,1993,7,7,1
3842,8,1993,17,14,2
3843,8,1993,12,7,3
3844,8,1993,0,0,4
3845,8,1993,0,0,5
3846,9,1993,0,0,0
3847,9,1993,8,8,1
3848,9,1993,9,7,2
3849,9,1993,11,7,3
3850,9,1993,0,0,4
3851,9,1993,0,0,5
3852,10,1993,1,1,0
3853,10,1993,14,14,1
3854,10,1993,8,7,2
3855,10,1993,6,3,3
3856,10,1993,0,0,4
3857,10,1993,0,0,5
3858,12,1993,4,4,0
3859,12,1993,5,5,1
3860,12,1993,13,9,2
3861,12,1993,10,9,3
3862,12,1993,0,0,4
3863,12,1993,0,0,5
3864,13,1993,2,2,0
3865,13,1993,10,9,1
3866,13,1993,11,7,2
3867,13,1993,7,4,3
3868,13,1993,0,0,4
3869,13,1993,0,0,5
3870,14,1993,0,0,0
3871,14,1993,10,8,1
3872,14,1993,7,5,2
3873,14,1993,6,3,3
3874,14,1993,0,0,4
3875,14,1993,0,0,5
3876,15,1993,1,1,0
3877,15,1993,7,7,1
3878,15,1993,10,9,2
3879,15,1993,7,7,3
3880,15,1993,0,0,4
3881,15,1993,0,0,5
3882,16,1993,3,3,0
3883,16,1993,12,11,1
3884,16,1993,10,7,2
3885,16,1993,6,4,3
3886,16,1993,0,0,4
3887,16,1993,0,0,5
3888,18,1993,1,1,0
3889,18,1993,8,7,1
3890,18,1993,5,4,2
3891,18,1993,10,5,3
3892,18,1993,0,0,4
3893,18,1993,0,0,5
3894,19,1993,1,1,0
3895,19,1993,8,8,1
3896,19,1993,15,15,2
3897,19,1993,12,7,3
3898,19,1993,0,0,4
3899,19,1993,0,0,5
3900,30,1993,0,0,0
3901,30,1993,13,13,1
3902,30,1993,9,8,2
3903,30,1993,5,4,3
3904,30,1993,0,0,4
3905,30,1993,0,0,5
3906,20,1993,1,1,0
3907,20,1993,12,12,1
3908,20,1993,10,6,2
3909,20,1993,7,6,3
3910,20,1993,0,0,4
3911,20,1993,0,0,5
3912,22,1993,2,2,0
3913,22,1993,14,9,1
3914,22,1993,7,6,2
3915,22,1993,6,2,3
3916,22,1993,0,0,4
3917,22,1993,0,0,5
3918,23,1993,0,0,0
3919,23,1993,12,12,1
3920,23,1993,15,13,2
3921,23,1993,10,6,3
3922,23,1993,0,0,4
3923,23,1993,0,0,5
3924,24,1993,0,0,0
3925,24,1993,7,6,1
3926,24,1993,5,4,2
3927,24,1993,3,0,3
3928,24,1993,0,0,4
3929,24,1993,0,0,5
3930,11,1993,2,2,0
3931,11,1993,4,4,1
3932,11,1993,12,8,2
3933,11,1993,4,1,3
3934,11,1993,0,0,4
3935,11,1993,0,0,5
3936,26,1993,2,2,0
3937,26,1993,7,7,1
3938,26,1993,7,7,2
3939,26,1993,14,11,3
3940,26,1993,0,0,4
3941,26,1993,0,0,5
3942,27,1993,1,1,0
3943,27,1993,5,5,1
3944,27,1993,11,10,2
3945,27,1993,6,4,3
3946,27,1993,0,0,4
3947,27,1993,0,0,5
3948,28,1993,1,1,0
3949,28,1993,9,8,1
3950,28,1993,14,14,2
3951,28,1993,6,5,3
3952,28,1993,0,0,4
3953,28,1993,0,0,5
3954,31,1993,4,4,0
3955,31,1993,12,12,1
3956,31,1993,6,6,2
3957,31,1993,7,3,3
3958,31,1993,0,0,4
3959,31,1993,0,0,5
3960,0,1994,1,1,0
3961,0,1994,4,4,1
3962,0,1994,6,5,2
3963,0,1994,8,5,3
3964,0,1994,0,0,4
3965,0,1994,0,0,5
3966,1,1994,1,1,0
3967,1,1994,7,7,1
3968,1,1994,9,6,2
3969,1,1994,8,5,3
3970,1,1994,0,0,4
3971,1,1994,0,0,5
3972,2,1994,1,1,0
3973,2,1994,8,8,1
3974,2,1994,10,8,2
3975,2,1994,10,9,3
3976,2,1994,0,0,4
3977,2,1994,0,0,5
3978,3,1994,0,0,0
3979,3,1994,12,11,1
3980,3,1994,7,6,2
3981,3,1994,7,5,3
3982,3,1994,0,0,4
3983,3,1994,0,0,5
3984,4,1994,0,0,0
3985,4,1994,11,11,1
3986,4,1994,11,11,2
3987,4,1994,12,7,3
3988,4,1994,0,0,4
3989,4,1994,0,0,5
3990,5,1994,1,1,0
3991,5,1994,7,7,1
3992,5,1994,11,10,2
3993,5,1994,8,8,3
3994,5,1994,0,0,4
3995,5,1994,0,0,5
3996,6,1994,0,0,0
3997,6,1994,8,8,1
3998,6,1994,12,10,2
3999,6,1994,10,4,3
4000,6,1994,0,0,4
4001,6,1994,0,0,5
4002,7,1994,0,0,0
4003,7,1994,12,11,1
4004,7,1994,5,4,2
4005,7,1994,9,6,3
4006,7,1994,0,0,4
4007,7,1994,0,0,5
4008,8,1994,0,0,0
4009,8,1994,12,12,1
4010,8,1994,15,15,2
4011,8,1994,9,5,3
4012,8,1994,0,0,4
4013,8,1994,0,0,5
4014,9,1994,3,3,0
4015,9,1994,17,15,1
4016,9,1994,6,4,2
4017,9,1994,4,3,3
4018,9,1994,0,0,4
4019,9,1994,0,0,5
4020,10,1994,1,1,0
4021,10,1994,5,5,1
4022,10,1994,7,3,2
4023,10,1994,9,5,3
4024,10,1994,0,0,4
4025,10,1994,0,0,5
4026,12,1994,3,3,0
4027,12,1994,4,3,1
4028,12,1994,12,10,2
4029,12,1994,9,6,3
4030,12,1994,0,0,4
4031,12,1994,0,0,5
4032,13,1994,1,1,0
4033,13,1994,8,8,1
4034,13,1994,10,6,2
4035,13,1994,10,8,3
4036,13,1994,0,0,4
4037,13,1994,0,0,5
4038,14,1994,1,1,0
4039,14,1994,8,8,1
4040,14,1994,10,10,2
4041,14,1994,6,2,3
4042,14,1994,0,0,4
4043,14,1994,0,0,5
4044,15,1994,0,0,0
4045,15,1994,9,9,1
4046,15,1994,7,7,2
4047,15,1994,4,4,3
4048,15,1994,0,0,4
4049,15,1994,0,0,5
4050,16,1994,3,3,0
4051,16,1994,6,6,1
4052,16,1994,12,9,2
4053,16,1994,6,3,3
4054,16,1994,0,0,4
4055,16,1994,0,0,5
4056,18,1994,0,0,0
4057,18,1994,8,8,1
4058,18,1994,7,6,2
4059,18,1994,8,6,3
4060,18,1994,0,0,4
4061,18,1994,0,0,5
4062,19,1994,0,0,0
4063,19,1994,7,6,1
4064,19,1994,7,7,2
4065,19,1994,8,5,3
4066,19,1994,0,0,4
4067,19,1994,0,0,5
4068,30,1994,0,0,0
4069,30,1994,5,4,1
4070,30,1994,4,4,2
4071,30,1994,8,7,3
4072,30,1994,0,0,4
4073,30,1994,0,0,5
4074,20,1994,1,1,0
4075,20,1994,11,11,1
4076,20,1994,6,4,2
4077,20,1994,5,2,3
4078,20,1994,0,0,4
4079,20,1994,0,0,5
4080,22,1994,0,0,0
4081,22,1994,14,14,1
4082,22,1994,12,9,2
4083,22,1994,9,4,3
4084,22,1994,0,0,4
4085,22,1994,0,0,5
4086,23,1994,1,1,0
4087,23,1994,5,5,1
4088,23,1994,9,6,2
4089,23,1994,11,8,3
4090,23,1994,0,0,4
4091,23,1994,0,0,5
4092,24,1994,2,2,0
4093,24,1994,9,9,1
4094,24,1994,7,6,2
4095,24,1994,5,1,3
4096,24,1994,0,0,4
4097,24,1994,0,0,5
4098,11,1994,0,0,0
4099,11,1994,11,9,1
4100,11,1994,6,5,2
4101,11,1994,8,5,3
4102,11,1994,0,0,4
4103,11,1994,0,0,5
4104,26,1994,0,0,0
4105,26,1994,9,9,1
4106,26,1994,14,11,2
4107,26,1994,10,8,3
4108,26,1994,0,0,4
4109,26,1994,0,0,5
4110,27,1994,1,1,0
4111,27,1994,1,1,1
4112,27,1994,11,11,2
4113,27,1994,9,6,3
4114,27,1994,0,0,4
4115,27,1994,0,0,5
4116,28,1994,1,1,0
4117,28,1994,8,7,1
4118,28,1994,9,8,2
4119,28,1994,9,7,3
4120,28,1994,0,0,4
4121,28,1994,0,0,5
4122,31,1994,0,0,0
4123,31,1994,13,13,1
4124,31,1994,13,12,2
4125,31,1994,10,8,3
4126,31,1994,0,0,4
4127,31,1994,0,0,5
4128,0,1995,1,1,0
4129,0,1995,9,9,1
4130,0,1995,9,6,2
4131,0,1995,8,3,3
4132,0,1995,0,0,4
4133,0,1995,0,0,5
4134,1,1995,0,0,0
4135,1,1995,19,16,1
4136,1,1995,6,5,2
4137,1,1995,4,2,3
4138,1,1995,0,0,4
4139,1,1995,0,0,5
4140,2,1995,0,0,0
4141,2,1995,9,8,1
4142,2,1995,11,10,2
4143,2,1995,14,10,3
4144,2,1995,0,0,4
4145,2,1995,0,0,5
4146,3,1995,0,0,0
4147,3,1995,14,13,1
4148,3,1995,15,13,2
4149,3,1995,6,3,3
4150,3,1995,0,0,4
4151,3,1995,0,0,5
4152,4,1995,0,0,0
4153,4,1995,9,7,1
4154,4,1995,15,14,2
4155,4,1995,7,5,3
4156,4,1995,0,0,4
4157,4,1995,0,0,5
4158,5,1995,1,1,0
4159,5,1995,12,12,1
4160,5,1995,10,9,2
4161,5,1995,9,7,3
4162,5,1995,0,0,4
4163,5,1995,0,0,5
4164,6,1995,1,1,0
4165,6,1995,6,5,1
4166,6,1995,7,5,2
4167,6,1995,9,5,3
4168,6,1995,0,0,4
4169,6,1995,0,0,5
4170,7,1995,1,1,0
4171,7,1995,14,13,1
4172,7,1995,10,9,2
4173,7,1995,8,6,3
4174,7,1995,0,0,4
4175,7,1995,0,0,5
4176,8,1995,0,0,0
4177,8,1995,8,8,1
4178,8,1995,11,10,2
4179,8,1995,5,3,3
4180,8,1995,0,0,4
4181,8,1995,0,0,5
4182,9,1995,0,0,0
4183,9,1995,11,10,1
4184,9,1995,9,7,2
4185,9,1995,10,7,3
4186,9,1995,0,0,4
4187,9,1995,0,0,5
4188,10,1995,0,0,0
4189,10,1995,7,7,1
4190,10,1995,12,6,2
4191,10,1995,12,8,3
4192,10,1995,0,0,4
4193,10,1995,0,0,5
4194,12,1995,0,0,0
4195,12,1995,12,11,1
4196,12,1995,13,13,2
4197,12,1995,3,3,3
4198,12,1995,0,0,4
4199,12,1995,0,0,5
4200,13,1995,1,1,0
4201,13,1995,10,7,1
4202,13,1995,11,11,2
4203,13,1995,7,6,3
4204,13,1995,0,0,4
4205,13,1995,0,0,5
4206,14,1995,0,0,0
4207,14,1995,5,5,1
4208,14,1995,10,9,2
4209,14,1995,12,8,3
4210,14,1995,0,0,4
4211,14,1995,0,0,5
4212,15,1995,1,1,0
4213,15,1995,8,8,1
4214,15,1995,11,11,2
4215,15,1995,11,5,3
4216,15,1995,0,0,4
4217,15,1995,0,0,5
4218,16,1995,0,0,0
4219,16,1995,7,7,1
4220,16,1995,10,9,2
4221,16,1995,9,2,3
4222,16,1995,0,0,4
4223,16,1995,0,0,5
4224,17,1995,0,0,0
4225,17,1995,9,7,1
4226,17,1995,8,7,2
4227,17,1995,7,4,3
4228,17,1995,0,0,4
4229,17,1995,0,0,5
4230,18,1995,0,0,0
4231,18,1995,4,4,1
4232,18,1995,10,8,2
4233,18,1995,3,3,3
4234,18,1995,0,0,4
4235,18,1995,0,0,5
4236,19,1995,2,2,0
4237,19,1995,4,4,1
4238,19,1995,17,16,2
4239,19,1995,10,5,3
4240,19,1995,0,0,4
4241,19,1995,0,0,5
4242,30,1995,3,3,0
4243,30,1995,3,3,1
4244,30,1995,8,8,2
4245,30,1995,12,10,3
4246,30,1995,0,0,4
4247,30,1995,0,0,5
4248,20,1995,0,0,0
4249,20,1995,7,6,1
4250,20,1995,5,2,2
4251,20,1995,12,9,3
4252,20,1995,0,0,4
4253,20,1995,0,0,5
4254,21,1995,0,0,0
4255,21,1995,6,6,1
4256,21,1995,14,10,2
4257,21,1995,12,9,3
4258,21,1995,0,0,4
4259,21,1995,0,0,5
4260,22,1995,2,1,0
4261,22,1995,12,12,1
4262,22,1995,7,3,2
4263,22,1995,7,5,3
4264,22,1995,0,0,4
4265,22,1995,0,0,5
4266,23,1995,1,1,0
4267,23,1995,8,7,1
4268,23,1995,10,9,2
4269,23,1995,6,4,3
4270,23,1995,0,0,4
4271,23,1995,0,0,5
4272,24,1995,1,1,0
4273,24,1995,9,8,1
4274,24,1995,10,5,2
4275,24,1995,4,2,3
4276,24,1995,0,0,4
4277,24,1995,0,0,5
4278,11,1995,1,1,0
4279,11,1995,9,9,1
4280,11,1995,13,10,2
4281,11,1995,11,6,3
4282,11,1995,0,0,4
4283,11,1995,0,0,5
4284,26,1995,0,0,0
4285,26,1995,10,8,1
4286,26,1995,10,7,2
4287,26,1995,8,4,3
4288,26,1995,0,0,4
4289,26,1995,0,0,5
4290,27,1995,1,1,0
4291,27,1995,5,5,1
4292,27,1995,10,9,2
4293,27,1995,10,8,3
4294,27,1995,0,0,4
4295,27,1995,0,0,5
4296,28,1995,1,1,0
4297,28,1995,10,10,1
4298,28,1995,16,14,2
4299,28,1995,13,8,3
4300,28,1995,0,0,4
4301,28,1995,0,0,5
4302,31,1995,1,1,0
4303,31,1995,9,8,1
4304,31,1995,10,7,2
4305,31,1995,12,9,3
4306,31,1995,0,0,4
4307,31,1995,0,0,5
4308,0,1996,0,0,0
4309,0,1996,16,16,1
4310,0,1996,8,7,2
4311,0,1996,10,7,3
4312,0,1996,0,0,4
4313,0,1996,0,0,5
4314,1,1996,0,0,0
4315,1,1996,4,4,1
4316,1,1996,9,6,2
4317,1,1996,17,13,3
4318,1,1996,0,0,4
4319,1,1996,0,0,5
4320,2,1996,1,1,0
4321,2,1996,7,7,1
4322,2,1996,11,10,2
4323,2,1996,9,5,3
4324,2,1996,0,0,4
4325,2,1996,0,0,5
4326,3,1996,0,0,0
4327,3,1996,6,5,1
4328,3,1996,14,12,2
4329,3,1996,8,7,3
4330,3,1996,0,0,4
4331,3,1996,0,0,5
4332,4,1996,2,2,0
4333,4,1996,8,8,1
4334,4,1996,5,4,2
4335,4,1996,10,6,3
4336,4,1996,0,0,4
4337,4,1996,0,0,5
4338,6,1996,2,2,0
4339,6,1996,8,7,1
4340,6,1996,11,8,2
4341,6,1996,8,7,3
4342,6,1996,0,0,4
4343,6,1996,0,0,5
4344,7,1996,1,1,0
4345,7,1996,15,13,1
4346,7,1996,10,6,2
4347,7,1996,5,3,3
4348,7,1996,0,0,4
4349,7,1996,0,0,5
4350,8,1996,0,0,0
4351,8,1996,13,11,1
4352,8,1996,8,8,2
4353,8,1996,12,7,3
4354,8,1996,0,0,4
4355,8,1996,0,0,5
4356,9,1996,1,1,0
4357,9,1996,8,7,1
4358,9,1996,7,5,2
4359,9,1996,7,4,3
4360,9,1996,0,0,4
4361,9,1996,0,0,5
4362,10,1996,1,1,0
4363,10,1996,11,11,1
4364,10,1996,9,8,2
4365,10,1996,14,11,3
4366,10,1996,0,0,4
4367,10,1996,0,0,5
4368,12,1996,1,1,0
4369,12,1996,13,13,1
4370,12,1996,13,12,2
4371,12,1996,7,5,3
4372,12,1996,0,0,4
4373,12,1996,0,0,5
4374,13,1996,1,1,0
4375,13,1996,7,7,1
4376,13,1996,11,7,2
4377,13,1996,8,3,3
4378,13,1996,0,0,4
4379,13,1996,0,0,5
4380,14,1996,0,0,0
4381,14,1996,11,10,1
4382,14,1996,9,8,2
4383,14,1996,9,7,3
4384,14,1996,0,0,4
4385,14,1996,0,0,5
4386,15,1996,0,0,0
4387,15,1996,5,5,1
4388,15,1996,11,9,2
4389,15,1996,8,7,3
4390,15,1996,0,0,4
4391,15,1996,0,0,5
4392,16,1996,2,2,0
4393,16,1996,10,10,1
4394,16,1996,9,9,2
4395,16,1996,6,3,3
4396,16,1996,0,0,4
4397,16,1996,0,0,5
4398,17,1996,2,2,0
4399,17,1996,9,9,1
4400,17,1996,14,12,2
4401,17,1996,8,5,3
4402,17,1996,0,0,4
4403,17,1996,0,0,5
4404,18,1996,0,0,0
4405,18,1996,9,9,1
4406,18,1996,7,6,2
4407,18,1996,8,2,3
4408,18,1996,0,0,4
4409,18,1996,0,0,5
4410,19,1996,0,0,0
4411,19,1996,4,4,1
4412,19,1996,5,4,2
4413,19,1996,5,3,3
4414,19,1996,0,0,4
4415,19,1996,0,0,5
4416,30,1996,0,0,0
4417,30,1996,7,7,1
4418,30,1996,16,14,2
4419,30,1996,12,10,3
4420,30,1996,0,0,4
4421,30,1996,0,0,5
4422,20,1996,0,0,0
4423,20,1996,6,6,1
4424,20,1996,11,9,2
4425,20,1996,9,5,3
4426,20,1996,0,0,4
4427,20,1996,0,0,5
4428,21,1996,2,2,0
4429,21,1996,14,14,1
