id,team_id,year,playtype_id,att,cmp,yds,1st,td_allowed,sack
0,0,1970,0,384,185,2173,110,19,30
1,1,1970,0,394,233,2596,133,18,42
2,2,1970,0,428,209,2635,131,18,28
3,3,1970,0,338,157,2088,103,15,31
4,4,1970,0,379,191,2354,118,20,50
5,5,1970,0,357,186,2238,120,16,34
6,7,1970,0,382,183,2107,115,16,40
7,8,1970,0,365,207,2215,117,13,27
8,9,1970,0,408,195,2010,111,15,35
9,10,1970,0,452,238,2406,120,16,41
10,12,1970,0,399,193,1913,105,10,41
11,13,1970,0,403,234,2551,128,17,18
12,14,1970,0,313,161,1889,95,16,34
13,15,1970,0,348,191,2154,98,11,30
14,16,1970,0,364,186,2371,110,19,35
15,18,1970,0,383,165,2372,122,20,35
16,19,1970,0,371,194,2296,112,14,23
17,30,1970,0,344,164,2605,115,25,30
18,20,1970,0,369,177,2226,102,13,32
19,22,1970,0,334,177,2187,105,19,28
20,23,1970,0,339,157,2089,104,22,39
21,24,1970,0,378,196,2189,113,15,53
22,11,1970,0,374,205,2265,125,14,24
23,26,1970,0,430,238,3061,150,19,17
24,28,1970,0,393,191,2317,120,21,26
25,31,1970,0,367,195,1438,89,6,49
26,0,1970,1,425,0,1799,81,12,0
27,1,1970,1,459,0,1471,83,11,0
28,2,1970,1,418,0,1543,87,11,0
29,3,1970,1,484,0,1718,87,16,0
30,4,1970,1,409,0,1351,67,7,0
31,5,1970,1,451,0,2006,104,10,0
32,7,1970,1,472,0,1762,96,10,0
33,8,1970,1,480,0,1967,106,15,0
34,9,1970,1,418,0,1657,83,10,0
35,10,1970,1,390,0,1439,79,6,0
36,12,1970,1,415,0,1656,87,10,0
37,13,1970,1,387,0,1453,82,8,0
38,14,1970,1,457,0,2064,102,16,0
39,15,1970,1,479,0,1722,93,14,0
40,16,1970,1,419,0,1692,98,11,0
41,18,1970,1,408,0,1283,65,7,0
42,19,1970,1,362,0,1152,61,7,0
43,30,1970,1,466,0,1793,85,16,0
44,20,1970,1,453,0,1829,88,14,0
45,22,1970,1,503,0,2074,115,20,0
46,23,1970,1,460,0,2027,90,10,0
47,24,1970,1,395,0,1359,64,6,0
48,11,1970,1,468,0,2068,125,19,0
49,26,1970,1,469,0,1891,100,15,0
50,28,1970,1,487,0,1679,91,8,0
51,31,1970,1,398,0,1365,68,4,0
52,0,1971,0,341,152,2011,96,17,38
53,1,1971,0,362,192,2404,117,12,28
54,2,1971,0,335,157,2128,102,19,30
55,3,1971,0,303,157,2108,101,20,30
56,4,1971,0,356,150,1985,91,18,44
57,5,1971,0,339,156,1967,100,12,25
58,7,1971,0,375,212,2380,120,12,20
59,8,1971,0,347,193,2262,114,15,19
60,9,1971,0,418,209,2468,125,11,28
61,10,1971,0,361,185,1739,95,9,33
62,12,1971,0,421,209,2324,125,15,43
63,13,1971,0,363,206,2000,111,10,34
64,14,1971,0,407,220,2660,129,16,32
65,15,1971,0,343,164,1638,106,9,31
66,16,1971,0,333,173,2307,112,25,18
67,18,1971,0,342,163,2055,101,17,27
68,19,1971,0,306,163,2017,99,17,18
69,30,1971,0,354,180,2072,97,11,37
70,20,1971,0,353,186,2301,110,21,19
71,22,1971,0,350,170,2154,111,16,25
72,23,1971,0,359,184,2386,122,15,32
73,24,1971,0,387,200,2379,129,15,37
74,11,1971,0,411,191,2127,119,11,36
75,26,1971,0,333,175,2238,110,20,24
76,28,1971,0,408,235,2766,132,16,33
77,31,1971,0,405,206,1806,91,10,27
78,0,1971,1,408,0,1668,80,4,0
79,1,1971,1,509,0,2116,99,14,0
80,2,1971,1,446,0,1778,93,11,0
81,3,1971,1,562,0,2496,135,21,0
82,4,1971,1,426,0,1834,90,11,0
83,5,1971,1,484,0,2227,115,14,0
84,7,1971,1,486,0,1985,109,10,0
85,8,1971,1,493,0,2296,143,25,0
86,9,1971,1,367,0,1300,73,9,0
87,10,1971,1,352,0,1113,60,8,0
88,12,1971,1,353,0,1144,59,8,0
89,13,1971,1,403,0,1661,93,10,0
90,14,1971,1,450,0,1962,104,16,0
91,15,1971,1,500,0,2149,114,19,0
92,16,1971,1,449,0,2059,104,12,0
93,18,1971,1,472,0,2302,118,18,0
94,19,1971,1,432,0,1842,97,15,0
95,30,1971,1,489,0,1723,117,22,0
96,20,1971,1,489,0,1707,104,7,0
97,22,1971,1,481,0,1918,106,14,0
98,23,1971,1,480,0,1751,100,14,0
99,24,1971,1,455,0,1658,91,11,0
100,11,1971,1,408,0,1396,73,7,0
101,26,1971,1,495,0,2200,129,18,0
102,28,1971,1,440,0,1482,81,13,0
103,31,1971,1,447,0,1600,85,2,0
104,0,1972,0,366,169,2179,105,14,46
105,1,1972,0,342,180,2172,108,16,23
106,2,1972,0,350,167,1737,92,11,38
107,3,1972,0,308,131,1951,95,19,22
108,4,1972,0,397,206,2183,123,19,41
109,5,1972,0,310,160,1736,89,14,38
110,7,1972,0,365,221,2550,138,15,22
111,8,1972,0,358,201,2208,124,18,26
112,9,1972,0,368,186,2222,116,17,32
113,10,1972,0,313,178,2323,109,15,25
114,12,1972,0,382,187,2240,113,18,32
115,13,1972,0,348,178,1749,96,10,33
116,14,1972,0,318,175,2472,117,20,17
117,15,1972,0,301,137,1704,83,13,24
118,16,1972,0,333,182,2339,111,19,37
119,18,1972,0,363,186,2637,118,18,27
120,19,1972,0,312,171,2004,103,18,21
121,30,1972,0,324,174,2143,100,12,24
122,20,1972,0,340,174,1957,109,7,29
123,22,1972,0,326,175,2533,124,24,15
124,23,1972,0,348,166,2152,104,14,27
125,24,1972,0,363,181,2145,110,20,42
126,11,1972,0,367,186,1862,108,10,35
127,26,1972,0,367,213,2402,129,21,24
128,28,1972,0,411,206,2056,116,9,40
129,31,1972,0,331,169,1699,82,13,21
130,0,1972,1,446,0,1847,96,12,0
131,1,1972,1,476,0,1751,96,11,0
132,2,1972,1,406,0,1815,98,11,0
133,3,1972,1,532,0,2241,125,26,0
134,4,1972,1,439,0,1668,102,15,0
135,5,1972,1,520,0,2333,130,13,0
136,7,1972,1,548,0,2189,119,11,0
137,8,1972,1,435,0,1673,99,18,0
138,9,1972,1,453,0,1805,93,12,0
139,10,1972,1,515,0,1989,111,15,0
140,12,1972,1,428,0,1515,81,7,0
141,13,1972,1,389,0,1548,76,8,0
142,14,1972,1,544,0,2266,137,22,0
143,15,1972,1,504,0,2063,122,16,0
144,16,1972,1,402,0,1855,101,9,0
145,18,1972,1,476,0,2072,121,16,0
146,19,1972,1,491,0,2204,126,14,0
147,30,1972,1,546,0,2591,147,23,0
148,20,1972,1,443,0,1517,85,14,0
149,22,1972,1,548,0,2717,143,27,0
150,23,1972,1,469,0,1764,97,9,0
151,24,1972,1,438,0,1762,101,9,0
152,11,1972,1,427,0,1733,95,12,0
153,26,1972,1,482,0,2089,107,15,0
154,28,1972,1,445,0,1715,88,6,0
155,31,1972,1,454,0,2002,103,13,0
156,0,1973,0,383,194,2366,115,19,32
157,1,1973,0,303,156,1674,90,17,32
158,2,1973,0,338,182,1898,97,9,43
159,3,1973,0,368,166,2118,112,12,32
160,4,1973,0,387,202,2440,121,15,36
161,5,1973,0,312,144,1736,79,16,29
162,7,1973,0,417,252,3029,157,23,29
163,8,1973,0,341,177,2254,124,18,26
164,9,1973,0,324,157,1619,95,11,38
165,10,1973,0,331,199,2399,123,16,25
166,12,1973,0,352,187,1995,106,15,40
167,13,1973,0,322,151,1290,78,5,45
168,14,1973,0,370,219,2639,135,22,21
169,15,1973,0,324,151,1430,92,11,29
170,16,1973,0,275,161,1985,94,17,35
171,18,1973,0,296,150,1950,101,18,26
172,19,1973,0,332,173,1788,98,15,33
173,30,1973,0,326,178,2237,114,26,27
174,20,1973,0,327,180,1822,101,14,25
175,22,1973,0,240,134,1338,67,11,32
176,23,1973,0,370,170,1690,92,12,40
177,24,1973,0,328,179,1681,87,10,45
178,11,1973,0,406,203,2176,119,12,53
179,26,1973,0,337,176,2178,119,15,24
180,28,1973,0,359,164,1672,91,11,33
181,31,1973,0,377,198,1894,99,8,30
182,0,1973,1,513,0,1963,112,11,0
183,1,1973,1,563,0,2509,138,19,0
184,2,1973,1,459,0,1807,109,15,0
185,3,1973,1,455,0,1797,101,11,0
186,4,1973,1,455,0,1795,97,14,0
187,5,1973,1,513,0,2091,102,7,0
188,7,1973,1,504,0,2120,135,16,0
189,8,1973,1,559,0,2264,125,23,0
190,9,1973,1,493,0,1956,90,11,0
191,10,1973,1,491,0,2089,104,15,0
192,12,1973,1,435,0,1471,83,5,0
193,13,1973,1,511,0,1991,109,10,0
194,14,1973,1,512,0,2423,136,22,0
195,15,1973,1,520,0,2129,104,12,0
196,16,1973,1,497,0,2174,128,21,0
197,18,1973,1,538,0,2228,116,12,0
198,19,1973,1,501,0,2117,127,10,0
199,30,1973,1,576,0,2410,138,19,0
200,20,1973,1,506,0,1999,114,13,0
201,22,1973,1,560,0,2850,142,16,0
202,23,1973,1,435,0,1470,88,5,0
203,24,1973,1,366,0,1270,71,5,0
204,11,1973,1,480,0,1603,89,8,0
205,26,1973,1,556,0,2402,131,17,0
206,28,1973,1,488,0,1652,95,8,0
207,31,1973,1,450,0,1974,106,5,0
208,0,1974,0,339,178,1931,101,14,28
209,1,1974,0,329,174,2079,102,12,25
210,2,1974,0,359,186,1790,109,13,36
211,3,1974,0,311,146,1611,97,11,32
212,4,1974,0,426,237,2583,135,14,32
213,5,1974,0,308,139,2025,95,22,28
214,7,1974,0,413,230,2363,122,11,35
215,8,1974,0,367,222,2670,127,13,18
216,9,1974,0,408,206,2663,141,22,26
217,10,1974,0,312,180,2165,101,16,21
218,12,1974,0,349,178,2119,110,17,37
219,13,1974,0,372,200,2182,117,14,31
220,14,1974,0,434,230,2473,129,9,28
221,15,1974,0,302,136,1572,85,13,31
222,16,1974,0,415,245,2541,142,22,25
223,18,1974,0,347,186,2057,112,14,25
224,19,1974,0,405,219,2236,124,13,24
225,30,1974,0,405,231,2375,129,19,40
226,20,1974,0,383,188,2000,106,10,28
227,22,1974,0,374,210,2480,129,17,38
228,23,1974,0,367,175,2111,106,12,36
229,24,1974,0,381,194,2102,109,16,44
230,11,1974,0,399,197,1846,114,13,31
231,26,1974,0,369,193,2039,105,17,37
232,28,1974,0,339,147,1466,83,14,52
233,31,1974,0,396,214,2302,120,8,31
234,0,1974,1,503,0,2033,113,13,0
235,1,1974,1,519,0,1739,104,17,0
236,2,1974,1,497,0,2152,127,16,0
237,3,1974,1,489,0,1878,96,19,0
238,4,1974,1,487,0,1808,109,17,0
239,5,1974,1,555,0,2415,126,17,0
240,7,1974,1,461,0,1888,108,15,0
241,8,1974,1,508,0,2160,128,21,0
242,9,1974,1,502,0,1801,107,16,0
243,10,1974,1,516,0,1961,120,20,0
244,12,1974,1,417,0,1344,63,8,0
245,13,1974,1,404,0,1624,83,7,0
246,14,1974,1,460,0,1797,105,14,0
247,15,1974,1,627,0,2564,140,19,0
248,16,1974,1,521,0,1916,134,15,0
249,18,1974,1,539,0,2240,132,20,0
250,19,1974,1,486,0,2102,127,17,0
251,30,1974,1,474,0,2050,124,15,0
252,20,1974,1,465,0,1641,93,10,0
253,22,1974,1,467,0,1587,100,16,0
254,23,1974,1,459,0,2108,110,12,0
255,24,1974,1,381,0,1302,66,4,0
256,11,1974,1,414,0,1439,79,7,0
257,26,1974,1,447,0,1758,104,11,0
258,28,1974,1,472,0,1608,87,7,0
259,31,1974,1,437,0,1605,100,12,0
260,0,1975,0,411,228,2197,130,15,40
261,1,1975,0,399,208,2506,143,22,35
262,2,1975,0,389,175,1729,107,11,27
263,3,1975,0,431,237,3080,151,25,30
264,4,1975,0,348,181,2032,106,14,27
265,5,1975,0,361,202,2591,125,25,34
266,7,1975,0,446,233,2670,142,16,24
267,8,1975,0,390,237,2510,139,16,26
268,9,1975,0,325,186,2512,121,18,28
269,10,1975,0,393,193,2352,124,17,59
270,12,1975,0,373,162,2040,113,19,41
271,13,1975,0,375,200,2021,113,9,40
272,14,1975,0,424,226,2538,123,13,17
273,15,1975,0,437,227,2535,142,16,35
274,16,1975,0,365,196,2367,120,20,26
275,18,1975,0,316,180,2719,133,26,19
276,19,1975,0,360,181,2071,116,16,38
277,30,1975,0,409,235,2457,137,14,45
278,20,1975,0,369,192,2172,112,13,32
279,22,1975,0,368,213,2244,120,18,33
280,23,1975,0,398,171,1844,113,14,55
281,24,1975,0,387,187,1789,103,11,43
282,11,1975,0,389,217,2436,128,17,36
283,26,1975,0,354,206,2387,125,25,28
284,28,1975,0,396,183,1836,97,9,43
285,31,1975,0,360,175,1621,93,14,46
286,0,1975,1,518,0,1829,102,14,0
287,1,1975,1,547,0,2070,118,25,0
288,2,1975,1,473,0,2194,115,15,0
289,3,1975,1,480,0,1993,124,21,0
290,4,1975,1,526,0,1974,119,19,0
291,5,1975,1,544,0,2032,124,21,0
292,7,1975,1,487,0,1925,118,16,0
293,8,1975,1,606,0,2442,154,21,0
294,9,1975,1,562,0,2724,149,24,0
295,10,1975,1,453,0,1821,101,17,0
296,12,1975,1,474,0,1699,100,13,0
297,13,1975,1,443,0,1768,92,14,0
298,14,1975,1,529,0,2233,130,20,0
299,15,1975,1,571,0,2277,131,13,0
300,16,1975,1,555,0,2422,137,16,0
301,18,1975,1,574,0,2737,155,25,0
302,19,1975,1,480,0,1929,100,12,0
303,30,1975,1,498,0,1680,104,13,0
304,20,1975,1,580,0,2339,132,14,0
305,22,1975,1,555,0,2220,118,20,0
306,23,1975,1,475,0,1785,99,15,0
307,24,1975,1,423,0,1533,77,4,0
308,11,1975,1,525,0,2047,105,11,0
309,26,1975,1,507,0,1930,105,15,0
310,28,1975,1,431,0,1825,91,8,0
311,31,1975,1,383,0,1532,77,7,0
312,0,1976,0,374,180,1776,102,13,61
313,1,1976,0,401,200,2217,127,15,49
314,2,1976,0,364,177,1758,103,13,46
315,3,1976,0,337,163,2265,110,18,28
316,4,1976,0,391,214,2025,104,8,32
317,5,1976,0,392,225,2032,111,18,32
318,6,1976,0,321,178,2241,124,19,24
319,7,1976,0,342,176,2110,105,13,31
320,8,1976,0,386,219,2628,132,21,23
321,9,1976,0,375,215,2496,132,25,22
322,10,1976,0,372,192,2343,126,16,56
323,12,1976,0,391,187,1909,111,12,44
324,13,1976,0,347,195,2670,131,20,20
325,14,1976,0,404,237,2550,129,17,19
326,15,1976,0,340,184,2001,95,14,35
327,16,1976,0,330,189,1988,119,11,31
328,18,1976,0,374,204,2324,127,25,16
329,19,1976,0,313,137,1686,76,11,28
330,30,1976,0,345,173,1915,90,17,50
331,20,1976,0,354,196,1835,107,13,43
332,22,1976,0,437,229,2175,134,16,47
333,23,1976,0,389,197,2476,138,13,46
334,24,1976,0,397,199,2092,118,11,45
335,11,1976,0,354,146,1917,91,11,44
336,26,1976,0,367,200,2202,121,18,39
337,27,1976,0,367,223,2524,136,27,27
338,28,1976,0,373,158,1866,96,9,41
339,31,1976,0,323,158,1575,91,8,45
340,0,1976,1,487,0,1786,94,10,0
341,1,1976,1,522,0,1984,104,10,0
342,2,1976,1,520,0,1912,116,11,0
343,3,1976,1,533,0,2465,128,19,0
344,4,1976,1,496,0,1709,90,14,0
345,5,1976,1,445,0,1761,109,15,0
346,6,1976,1,588,0,2560,136,23,0
347,7,1976,1,491,0,1979,111,19,0
348,8,1976,1,516,0,2048,113,10,0
349,9,1976,1,555,0,2861,161,24,0
350,10,1976,1,438,0,1844,83,11,0
351,12,1976,1,484,0,1821,113,12,0
352,13,1976,1,525,0,2411,125,14,0
353,14,1976,1,532,0,2053,113,16,0
354,15,1976,1,574,0,2577,143,22,0
355,16,1976,1,560,0,2203,120,14,0
356,18,1976,1,582,0,2592,135,14,0
357,19,1976,1,496,0,1901,94,13,0
358,30,1976,1,540,0,2072,117,13,0
359,20,1976,1,546,0,2288,132,17,0
360,22,1976,1,462,0,1847,102,12,0
361,23,1976,1,478,0,1903,98,17,0
362,24,1976,1,429,0,1564,79,11,0
363,11,1976,1,555,0,2205,109,12,0
364,26,1976,1,554,0,2289,129,22,0
365,27,1976,1,614,0,2876,166,20,0
366,28,1976,1,452,0,1457,69,5,0
367,31,1976,1,487,0,2096,103,14,0
368,0,1977,0,270,139,1588,94,14,42
369,1,1977,0,377,182,2127,106,7,27
370,2,1977,0,351,196,2227,113,14,25
371,3,1977,0,316,155,2048,98,17,17
372,4,1977,0,426,235,2244,123,11,35
373,5,1977,0,340,184,2017,116,15,31
374,6,1977,0,338,191,1903,106,10,30
375,7,1977,0,375,198,2267,120,22,25
376,8,1977,0,330,172,1725,105,14,44
377,9,1977,0,333,175,2022,113,15,25
378,10,1977,0,382,181,2190,116,10,47
379,12,1977,0,370,154,1562,94,14,53
380,13,1977,0,414,226,2233,117,10,20
381,14,1977,0,358,183,1876,106,14,47
382,15,1977,0,320,141,1384,76,9,42
383,16,1977,0,328,185,2097,110,12,37
384,18,1977,0,377,215,2403,131,23,26
385,19,1977,0,302,161,1867,103,14,32
386,30,1977,0,379,192,2142,124,12,32
387,20,1977,0,319,186,1719,105,10,37
388,22,1977,0,356,188,2033,111,16,58
389,23,1977,0,367,177,2222,105,17,35
390,24,1977,0,370,180,1877,94,11,36
391,11,1977,0,380,167,2071,102,12,45
392,26,1977,0,290,154,1893,103,15,27
393,27,1977,0,349,199,2333,125,19,18
394,28,1977,0,357,157,1969,112,16,32
395,31,1977,0,312,149,1581,80,15,30
396,0,1977,1,551,0,1869,107,16,0
397,1,1977,1,544,0,2158,124,14,0
398,2,1977,1,525,0,1897,113,15,0
399,3,1977,1,589,0,2405,134,21,0
400,4,1977,1,470,0,1531,77,5,0
401,5,1977,1,524,0,2098,113,14,0
402,6,1977,1,581,0,2031,124,13,0
403,7,1977,1,514,0,2237,122,11,0
404,8,1977,1,508,0,1927,102,11,0
405,9,1977,1,634,0,2971,169,23,0
406,10,1977,1,423,0,1798,78,11,0
407,12,1977,1,457,0,1651,88,9,0
408,13,1977,1,467,0,1749,101,12,0
409,14,1977,1,521,0,1917,95,10,0
410,15,1977,1,504,0,1858,100,5,0
411,16,1977,1,519,0,1773,94,16,0
412,18,1977,1,575,0,2245,137,14,0
413,19,1977,1,521,0,1905,93,13,0
414,30,1977,1,522,0,1815,103,11,0
415,20,1977,1,582,0,2314,140,16,0
416,22,1977,1,452,0,1605,86,8,0
417,23,1977,1,408,0,1754,86,7,0
418,24,1977,1,462,0,1698,90,7,0
419,11,1977,1,537,0,2039,112,8,0
420,26,1977,1,623,0,2729,153,21,0
421,27,1977,1,596,0,2485,152,21,0
422,28,1977,1,493,0,1723,80,9,0
423,31,1977,1,548,0,2218,119,11,0
424,0,1978,0,413,219,2659,133,20,35
425,1,1978,0,436,239,2506,134,16,40
426,2,1978,0,396,193,2236,118,14,33
427,3,1978,0,317,167,1960,104,20,22
428,4,1978,0,438,246,2470,120,9,30
429,5,1978,0,489,265,3203,175,20,31
430,6,1978,0,419,241,2279,131,13,33
431,7,1978,0,428,212,2351,131,19,37
432,8,1978,0,441,237,2351,141,23,54
433,9,1978,0,365,219,2582,122,17,29
434,10,1978,0,357,191,2901,119,29,30
435,12,1978,0,432,202,2288,128,11,58
436,13,1978,0,437,256,2908,156,15,41
437,14,1978,0,443,228,2773,136,17,29
438,15,1978,0,444,215,2364,113,11,47
439,16,1978,0,443,210,2386,127,10,29
440,18,1978,0,447,260,2823,146,21,22
441,19,1978,0,350,191,2299,125,19,55
442,30,1978,0,428,240,2842,144,17,37
443,20,1978,0,463,254,2524,143,16,48
444,22,1978,0,425,235,2763,143,21,35
445,23,1978,0,448,234,2711,140,17,29
446,24,1978,0,399,188,2048,113,15,47
447,11,1978,0,409,197,2378,133,11,35
448,26,1978,0,418,215,2464,130,21,33
449,27,1978,0,460,263,3005,160,21,25
450,28,1978,0,442,221,2394,119,10,44
451,31,1978,0,442,240,2690,137,15,33
452,0,1978,1,649,0,2365,128,17,0
453,1,1978,1,568,0,2174,128,15,0
454,2,1978,1,607,0,2396,121,16,0
455,3,1978,1,677,0,3228,171,23,0
456,4,1978,1,549,0,1979,106,12,0
457,5,1978,1,563,0,2149,116,19,0
458,6,1978,1,595,0,2049,109,12,0
459,7,1978,1,588,0,2396,131,15,0
460,8,1978,1,510,0,2208,114,12,0
461,9,1978,1,602,0,2384,138,21,0
462,10,1978,1,662,0,3010,153,21,0
463,12,1978,1,477,0,1721,83,13,0
464,13,1978,1,543,0,2261,120,15,0
465,14,1978,1,505,0,1862,92,11,0
466,15,1978,1,578,0,2067,117,21,0
467,16,1978,1,640,0,2656,155,25,0
468,18,1978,1,600,0,2701,157,20,0
469,19,1978,1,565,0,2184,115,18,0
470,30,1978,1,556,0,2072,120,14,0
471,20,1978,1,620,0,2439,137,19,0
472,22,1978,1,511,0,1852,100,14,0
473,23,1978,1,583,0,2183,125,15,0
474,24,1978,1,505,0,1845,89,11,0
475,11,1978,1,625,0,2536,131,15,0
476,26,1978,1,574,0,2420,129,9,0
477,27,1978,1,551,0,2513,153,20,0
478,28,1978,1,513,0,1774,106,11,0
479,31,1978,1,559,0,2116,120,20,0
480,0,1979,0,441,262,3180,160,25,29
481,1,1979,0,458,222,2528,148,21,47
482,2,1979,0,492,275,3692,175,27,32
483,3,1979,0,382,193,2530,117,14,23
484,4,1979,0,512,296,3159,146,11,19
485,5,1979,0,468,271,3046,158,14,31
486,6,1979,0,436,250,2076,111,14,40
487,7,1979,0,478,258,2873,149,22,28
488,8,1979,0,472,261,2549,132,11,42
489,9,1979,0,528,296,3124,169,22,38
490,10,1979,0,411,203,2768,130,23,39
491,12,1979,0,435,207,2471,134,21,43
492,13,1979,0,418,230,2737,135,17,36
493,14,1979,0,459,243,2474,125,18,45
494,15,1979,0,487,268,3596,177,17,29
495,16,1979,0,463,253,2926,159,22,32
496,18,1979,0,570,339,4115,198,31,22
497,19,1979,0,402,220,2442,128,15,45
498,30,1979,0,465,242,2765,158,18,51
499,20,1979,0,440,249,2762,146,21,35
500,22,1979,0,467,246,2553,139,13,57
501,23,1979,0,471,247,3112,150,21,33
502,24,1979,0,454,220,2556,133,24,52
503,11,1979,0,470,234,2992,165,18,47
504,26,1979,0,488,265,3066,168,24,46
505,27,1979,0,508,317,3459,171,21,37
506,28,1979,0,480,226,2561,135,19,49
507,31,1979,0,424,229,2697,133,14,30
508,0,1979,1,544,0,2213,136,24,0
509,1,1979,1,519,0,1978,100,9,0
510,2,1979,1,528,0,2219,133,22,0
511,3,1979,1,617,0,2481,137,18,0
512,4,1979,1,502,0,1693,100,16,0
513,5,1979,1,577,0,2604,136,25,0
514,6,1979,1,539,0,1873,116,13,0
515,7,1979,1,567,0,2204,125,18,0
516,8,1979,1,475,0,1907,117,19,0
517,9,1979,1,522,0,1847,102,8,0
518,10,1979,1,559,0,2306,106,15,0
519,12,1979,1,500,0,2115,105,15,0
520,13,1979,1,484,0,1702,87,9,0
521,14,1979,1,515,0,2271,128,16,0
522,15,1979,1,555,0,2163,109,27,0
523,16,1979,1,618,0,2452,130,14,0
524,18,1979,1,502,0,1706,107,13,0
525,19,1979,1,638,0,2515,142,22,0
526,30,1979,1,522,0,2225,125,19,0
527,20,1979,1,639,0,2885,162,14,0
528,22,1979,1,495,0,1770,118,22,0
529,23,1979,1,534,0,2374,137,17,0
530,24,1979,1,548,0,1997,115,13,0
531,11,1979,1,541,0,2154,126,21,0
532,26,1979,1,521,0,2469,147,22,0
533,27,1979,1,533,0,2375,146,23,0
534,28,1979,1,506,0,1709,95,9,0
535,31,1979,1,583,0,2526,148,24,0
536,0,1980,0,495,327,3751,185,29,31
537,1,1980,0,451,238,2892,149,20,46
538,2,1980,0,491,284,3124,154,22,35
539,3,1980,0,433,240,2282,120,15,33
540,4,1980,0,448,270,3125,158,20,39
541,5,1980,0,536,336,3865,197,23,32
542,6,1980,0,516,328,3304,168,17,24
543,7,1980,0,531,287,3325,176,23,38
544,8,1980,0,519,300,2849,156,18,60
545,9,1980,0,523,278,3109,179,25,37
546,10,1980,0,476,260,3336,164,21,30
547,12,1980,0,484,231,3210,160,21,43
548,13,1980,0,505,290,3206,185,21,27
549,14,1980,0,543,265,2825,157,16,44
550,15,1980,0,564,333,3594,175,24,46
551,16,1980,0,448,255,3245,160,22,28
552,18,1980,0,544,337,3664,198,27,28
553,19,1980,0,462,256,2934,142,14,44
554,30,1980,0,454,246,2801,147,16,34
555,20,1980,0,460,259,3383,166,19,34
556,22,1980,0,458,266,2886,141,28,44
557,23,1980,0,524,296,3312,181,17,54
558,24,1980,0,510,245,2601,141,23,56
559,11,1980,0,392,187,2171,127,17,43
560,26,1980,0,445,255,3112,155,31,27
561,27,1980,0,462,267,3110,147,28,26
562,28,1980,0,532,280,3372,171,25,18
563,31,1980,0,499,283,3400,170,24,30
564,0,1980,1,556,0,2218,137,20,0
565,1,1980,1,506,0,2015,111,10,0
566,2,1980,1,469,0,1680,111,13,0
567,3,1980,1,486,0,1819,109,14,0
568,4,1980,1,554,0,2120,125,10,0
569,5,1980,1,485,0,1761,105,12,0
570,6,1980,1,548,0,2101,126,20,0
571,7,1980,1,547,0,2059,115,17,0
572,8,1980,1,478,0,1842,101,18,0
573,9,1980,1,536,0,2206,136,17,0
574,10,1980,1,574,0,2210,140,20,0
575,12,1980,1,469,0,2069,98,15,0
576,13,1980,1,530,0,2018,107,13,0
577,14,1980,1,445,0,1618,87,8,0
578,15,1980,1,441,0,1670,100,8,0
579,16,1980,1,584,0,2507,156,31,0
580,18,1980,1,508,0,1951,127,20,0
581,19,1980,1,449,0,1599,100,9,0
582,30,1980,1,444,0,1811,94,8,0
583,20,1980,1,565,0,2399,136,19,0
584,22,1980,1,482,0,1876,118,12,0
585,23,1980,1,501,0,1726,108,19,0
586,24,1980,1,445,0,1945,112,13,0
587,11,1980,1,585,0,2524,144,16,0
588,26,1980,1,630,0,3106,178,28,0
589,27,1980,1,550,0,2067,129,17,0
590,28,1980,1,486,0,1762,101,9,0
591,31,1980,1,531,0,2456,135,15,0
592,0,1981,0,514,273,2845,284,16,36
593,1,1981,0,525,233,3248,289,23,31
594,2,1981,0,548,316,3408,337,24,42
595,3,1981,0,474,267,2870,307,21,47
596,4,1981,0,497,267,2873,283,13,36
597,5,1981,0,469,275,3289,315,28,29
598,6,1981,0,541,317,3140,349,10,23
599,7,1981,0,495,282,3295,343,29,32
600,8,1981,0,571,313,4311,434,22,47
601,9,1981,0,567,291,3626,355,16,27
602,10,1981,0,491,301,4128,427,37,13
603,12,1981,0,511,236,3370,324,17,42
604,13,1981,0,509,297,3331,323,23,38
605,14,1981,0,507,248,2696,275,12,40
606,15,1981,0,565,322,3688,344,30,29
607,16,1981,0,544,294,2934,312,14,44
608,18,1981,0,505,275,3004,313,15,66
609,19,1981,0,475,261,3223,316,22,47
610,30,1981,0,502,295,3315,327,22,33
611,20,1981,0,505,284,3087,336,18,36
612,22,1981,0,439,243,2877,307,18,20
613,23,1981,0,537,289,3641,355,24,52
614,24,1981,0,439,204,2727,258,17,43
615,11,1981,0,452,214,3045,306,21,32
616,26,1981,0,471,287,3337,323,26,27
617,27,1981,0,502,294,3134,346,25,36
618,28,1981,0,544,302,3783,362,22,40
619,31,1981,0,481,265,3328,325,26,33
620,0,1981,1,464,0,1918,228,10,0
621,1,1981,1,521,0,2146,239,13,0
622,2,1981,1,465,0,1881,249,12,0
623,3,1981,1,516,0,2075,210,7,0
624,4,1981,1,467,0,2005,206,17,0
625,5,1981,1,516,0,2078,233,14,0
626,6,1981,1,551,0,2172,246,16,0
627,7,1981,1,509,0,2428,263,20,0
628,8,1981,1,491,0,1825,228,25,0
629,9,1981,1,507,0,1747,213,17,0
630,10,1981,1,607,0,2665,314,30,0
631,12,1981,1,468,0,2049,212,16,0
632,13,1981,1,492,0,2032,250,10,0
633,14,1981,1,476,0,1751,197,11,0
